0.2.6		2008-08-12T12:23:56Z	
0.2.7		2008-11-06T09:23:43Z	
0.2.8		2008-11-16T14:18:03Z	
0.2.9		2008-12-15T13:00:29Z	
0.3.0		2009-03-15T18:58:39Z	
0.3.1		2009-05-12T10:45:08Z	
0.4.0		2009-06-01T13:35:50Z	
0.4.4		2009-06-10T11:03:36Z	
0.4.6		2009-06-16T11:03:29Z	
0.4.7		2009-07-22T14:00:18Z	
0.5.0		2009-08-17T09:03:16Z	
0.5.1		2009-08-26T10:32:08Z	
0.5.10		2009-10-02T12:54:10Z	
0.5.11		2009-10-02T13:26:33Z	
0.5.2		2009-09-10T07:12:44Z	
0.5.4		2009-09-14T09:03:31Z	
0.5.5		2009-09-17T10:29:46Z	
0.5.6		2009-09-23T10:24:21Z	
0.5.7		2009-09-30T08:29:47Z	
0.5.8		2009-10-01T11:13:18Z	
0.5.9		2009-10-01T11:55:50Z	
0.6.0		2009-10-03T09:03:43Z	
0.6.1		2009-10-06T14:27:46Z	
0.6.10		2009-10-23T11:12:22Z	
0.6.11		2009-10-23T13:12:51Z	
0.6.2		2009-10-07T07:15:49Z	
0.6.3		2009-10-08T13:05:47Z	
0.6.4		2009-10-10T12:03:45Z	
0.6.5		2009-10-12T11:58:30Z	
0.6.6		2009-10-21T07:31:50Z	
0.6.7		2009-10-21T08:05:19Z	
0.6.8		2009-10-22T08:33:25Z	
0.6.9		2009-10-22T08:58:36Z	
0.7.0		2009-10-26T12:14:07Z	
0.7.1		2009-10-26T15:49:00Z	
0.7.10		2009-11-13T15:14:28Z	
0.7.11		2009-11-16T08:30:51Z	
0.7.12		2009-11-18T09:41:13Z	
0.7.13		2009-11-20T13:58:11Z	
0.7.2		2009-11-04T07:59:47Z	
0.7.3		2009-11-04T08:13:35Z	
0.7.4		2009-11-05T15:09:21Z	
0.7.5		2009-11-06T11:58:19Z	
0.7.6		2009-11-09T08:31:38Z	
0.7.7		2009-11-10T13:49:18Z	
0.7.8		2009-11-10T14:18:02Z	
0.7.9		2009-11-13T14:21:57Z	
0.8.0		2009-11-23T14:58:30Z	
0.8.1		2009-11-24T08:38:28Z	
0.8.2		2009-11-24T09:59:54Z	
0.8.3		2009-11-24T13:22:02Z	
0.8.4		2009-11-25T08:50:32Z	
0.8.5		2009-11-26T13:24:19Z	
0.8.6		2009-11-30T16:01:21Z	
0.8.7		2009-12-02T14:55:32Z	
0.8.8		2009-12-03T14:22:32Z	
0.9.0		2009-12-04T08:35:00Z	
0.9.1		2009-12-04T10:47:27Z	
0.9.10		2009-12-18T11:42:08Z	
